,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
4895,4895,@lenirobredo why do you have a code,0.0,0.0,1.0,0.0,Neutral,code
4896,4896,"""President Leni Robredo,"" Manifesting !!!",0.0,0.0,1.0,0.0,Neutral, presid leni robredo   manifest    
4897,4897,"My President is Leni Robredo
#Taranakayleni https://t.co/QBRIQOCYE",0.0,0.0,1.0,0.0,Neutral,presid leni robredo
4898,4898,@itsramzs @lenirobredo period.,0.0,0.0,1.0,0.0,Neutral,period 
4899,4899,Congrats to 1 billion flowers mare ko @lenirobredo 🌸💗,0.327,0.0,0.673,0.5267,Positive,congrat billion flower mare ko
4900,4900,@Abscbnnews @lenirobredo @jervismanahan credible !!Of course I agree !!Louder !!,0.314,0.0,0.686,0.5673,Positive,credibl   of cours agre   louder   
4901,4901,"And it's official…
VP @lenirobredo has now 1 million twitter followers, and counting… 🏆

#GOBYERNongPaLap LifeThis #Ipanalona10To #Sefine Opening #Letlenilead #TarawanKoLni #Lenikiko2022 #LenirOBredo2022",0.0,0.0,1.0,0.0,Neutral,officialvp million twitter followers  count lifethi open
4902,4902,"@Abscbnnews @lenirobredo @jervismanahan so happy you heard us and waved at us waiting for you from the balconies, VP!💗💗💗
https://t.co/AVV7Totn4g
#Taranakayleni",0.201,0.0,0.799,0.7213,Positive,happi heard us wave us wait balconies  vp 
4903,4903,@Isugli @mj__mondejar @lenirobredo Ask him the respect you are looking for https://t.co/on1jolkrto,0.22,0.0,0.78,0.4767,Positive,ask respect look
4904,4904,@tonyocruz @lenirobredo @kikopangilinan @kabatanpp @pupthecatalyst in the derecho again ..,0.0,0.0,1.0,0.0,Neutral,derecho   
4905,4905,Lezgoooo Palawan Media Volunteers!For @lenirobredo and @kikopangilinan !!!#Sefine Open 🌷💓,0.0,0.0,1.0,0.0,Neutral,lezgoooo palawan media volunteers for     open
4906,4906,Happy 1m Mama @lenirobredo 🌸,0.552,0.0,0.448,0.5719,Positive,happi mama
4907,4907,@Abscbnnews @lenirobredo @jervismanahan keyword is credible,0.0,0.0,1.0,0.0,Neutral,keyword credibl
4908,4908,@glengle03842096 @Emtasuki @iam_kenmikaze @ma1neeventually @lenirobredo Facts and verified sources are overwhelmed but you turn a blind eye.A fanatic indeed.,0.053,0.172,0.775,-0.5346,Negative,fact verifi sourc overwhelm turn blind eye a fanat indeed 
4909,4909,So @lenirobredo is what I saw !! 🌸🌸🌸,0.0,0.0,1.0,0.0,Neutral,saw   
4910,4910,"@jvejercito @lenirobredo The right attitude is to say and do the right one, Ikorek.A true public servant has the right attitude.There should not be no proper attitude.",0.158,0.0,0.842,0.5702,Positive,right attitud say right one  ikorek a true public servant right attitude ther proper attitude 
4911,4911,@jvejercito @lenirobredo is wrong with what you say.,0.0,0.307,0.693,-0.4767,Negative,wrong say 
4912,4912,@jamesvalour @lenirobredo @Aikarobredo @jpgrobs,0.0,0.0,1.0,0.0,Neutral,
4913,4913,"@lenirobredo don't be too good!There are many more not happy about it.😂 But we are #Kakampink, very proud of you.💖 Labyu #LenalinTilim 🌸 #taranakayleni 💗 #Lenikiko2022 🌷",0.168,0.074,0.758,0.578,Positive,good ther mani happi it  proud you  labyu
4914,4914,"@Mj__mondejar @lenirobredo debt is the main reason why our politics is in its current state.I am sure the candidates will pay for ""volunteers""",0.088,0.149,0.763,-0.1531,Negative,debt main reason polit current state i sure candid pay  volunteers 
4915,4915,@Binging716 @itsmackoy @maamsyj @lenirobredo more 🙏n't Holy Week is coming.The light is near,0.0,0.0,1.0,0.0,Neutral,n t holi week coming th light near
4916,4916,@poypiiiii @lenirobredo @kikopangilinan be careful all of you.Thanks for standing up!🌸,0.159,0.0,0.841,0.2244,Positive,care you thank stand up 
4917,4917,"@dzoyful26383128 @lenirobredo @bagbongmarcos This is the time when he doesn't run and has no intention of eh.Who is the liar ???
Hahahahahaha you are full of bows",0.0,0.195,0.805,-0.7219,Negative,time run intent eh who liar    hahahahahaha full bow
4918,4918,"Our home light

My President Leni Robredo

#Taranakayleni #lenirobredo2022 #Lenikiko2022 #Philippinesdebates2022",0.0,0.0,1.0,0.0,Neutral,home lightmi presid leni robredo
4919,4919,@Abscbnnews @lenirobredo @jervismanahan he has another coke… https://t.co/rjsoh3gqgc,0.0,0.0,1.0,0.0,Neutral,anoth coke
4920,4920,@Chiecastillo26 @daintymer @lenirobredo @ogiediaz @agag_isidro @_djchachacha @donnypangilinan @robertmarion @143redangel @krisaquinoworld @krissyachino @saabmagalona and you call yourself a lawyer?!,0.0,0.0,1.0,0.0,Neutral,call lawyer  
4921,4921,@jamesvalour @lenirobredo @Aikarobredo @jpgrobredo sana all,0.0,0.0,1.0,0.0,Neutral,sana
4922,4922,@jamesvalour @lenirobredo @Aikarobredo @jpgrobredo ang luck !!!🌸💕,0.392,0.0,0.608,0.5962,Positive,ang luck    
4923,4923,@jokomusikero @lenirobredo condolence to NPA troops.I will vote for Leni when you condemn the Kabag Party list.🫣,0.133,0.128,0.739,0.0258,Neutral,condol npa troops i vote leni condemn kabag parti list 
4924,4924,Catching up on #PhilippinesDebates2022 First question is just a question of honest leader,0.231,0.0,0.769,0.5106,Positive,catch first question question honest leader
4925,4925,"@sejoalzir @lawyersforleni @lenirobredo @bamaquino please file a case regarding this matter, we don't want our fellow Filipinos to fall for fake news again and again.THIS LIES HAS TO STOP NOW !!",0.088,0.293,0.619,-0.838,Negative,pleas file case regard matter  want fellow filipino fall fake news again thi lie stop   
4926,4926,@glengle03842096 @iam_kenmikaze @ma1neventually @LenirObredo Susko do you do not research.You only have memeshare memes.Fake news pa.You just waste time on the duration of your research.,0.0,0.104,0.896,-0.4215,Negative,susko research y memeshar memes fak news pa you wast time durat research 
4927,4927,@itsmackoy @maamsyj @lenirobredo true!Good Point Observer! 💯💯🌸🌸,0.0,0.0,1.0,0.0,Neutral,true good point observer 
4928,4928,"@Abscbnnews @lenirobredo @jervismanahan the ""any credible debate"" of ABS CBN editor, Palaban!#KayLenitayo #PhilippinesDebates2022",0.0,0.0,1.0,0.0,Neutral, ani credibl debate  ab cbn editor  palaban 
4929,4929,@luvlycallielana @lenirobredo We are in a clear and clean platform!💖,0.444,0.0,0.556,0.68,Positive,clear clean platform 
4930,4930,Pa pizza ka naman dyan ma'am hahaha 1m naoh @lenirobredo,0.286,0.0,0.714,0.5574,Positive,pa pizza ka naman dyan ma am hahaha naoh
4931,4931,"You are the light of the town, busy president @lenirobredo!Clean us up and we will accompany you until the dawn of the new tomorrow in the Philippines opens.🌟",0.0,0.0,1.0,0.0,Neutral,light town  busi presid  clean us accompani dawn new tomorrow philippin opens 
4932,4932,@jokomusikero @lenirobredo victim card.You just have to be in ABS.Hays do you give me something wrong.,0.0,0.271,0.729,-0.6369,Negative,victim card you abs hay give someth wrong 
4933,4933,@Emtasuki @iam_kenmikaze @ma1neventually @Lenirobredo my sir sir I've been searching for a long time.You do research.You will suffer too.,0.0,0.171,0.829,-0.5423,Negative,sir sir i v search long time y research y suffer too 
4934,4934,"""In this coming election, the whole town will be lonely: home light"" - Vice President Leni Robredo

""To date, Comelec is still deadma"" - Host, Ces Drillon, CNN Philippines",0.0,0.088,0.912,-0.3612,Negative, in come election  whole town lonely  home light  vice presid leni robredo to date  comelec still deadma  host  ce drillon  cnn philippin
4935,4935,@Abscbnnews @lenirobredo @jervismanahan “credible debate“ wow big word !!!!,0.383,0.0,0.617,0.7156,Positive,credibl debat wow big word     
4936,4936,@dzoyful26383128 @lenirobredo @bagbongmarcos #lenlenloser https://t.co/rrl1qj89nu,0.0,0.0,1.0,0.0,Neutral,
4937,4937,@Doc4dead @lenirobredo https://t.co/5dcodchq81,0.0,0.0,1.0,0.0,Neutral,
4938,4938,"The light of the whole town - home light.👏🏻

Can't wait to see @lenirobredo win this election.💖 #LenirObredo2022 #LenirObredofurpressident",0.183,0.0,0.817,0.5859,Positive,light whole town home light can t wait see win election 
4939,4939,@Verve1Media @Emtasuki @iam_kenmikaze @ma1neventually @lenirobredo you are silly silly.Because it turns out the truth.The contribution is huge.You really insist on it.You're blind.I don't want to argue with the blind!You don't see what I see.,0.099,0.035,0.866,0.2973,Positive,silli silly becaus turn truth th contribut huge y realli insist it you r blind i want argu blind you see see 
4940,4940,vp leni robredo 💗🌸,0.0,0.0,1.0,0.0,Neutral,vp leni robredo
4941,4941,@Altstarmagic @lenirobredo stand out na yan ???jusko naman tona,0.0,0.0,1.0,0.0,Neutral,stand na yan    jusko naman tona
4942,4942,@jvejercito @lenirobredo they don't like it if there is no money that bnigay sknila pra remove un ... dangal vs.pera ..!,0.0,0.195,0.805,-0.5577,Negative,like money bnigay sknila pra remov un     dangal vs pera    
4943,4943,@louisjeinard @lenirobredo thank you for the light.But we don't have the column 💙,0.185,0.0,0.815,0.3612,Positive,thank light but column
4944,4944,@dontbesadowen @lizmcguire22 @tonyocruz @lenirobredo @kikopangilinan @kabataanpl @pupphecatalyst Why should I answer why I don't want to.No nutrients?LOL really like you feel like you're just good and alright.Anyway thanks for sure I'm not to vote for anyone from your group.That includes my fam btw.Bye,0.274,0.024,0.701,0.9093,Positive,answer want to no nutrients lol realli like feel like good alright anyway thank sure i m vote anyon group that includ fam btw bye
4945,4945,VP @lenirobredo maybe it's really time to fight propaganda and end this SMNI net?The redtagging and defamation of the network are no longer right.,0.0,0.252,0.748,-0.7239,Negative,vp mayb realli time fight propaganda end smni net th redtag defam network longer right 
4946,4946,"@jdzeremiahblues @comelec @bagbongmarcos @lenirobredo Report to Tulfo.Or, you KMJs.You're a horse.Marcos is the thief and thief.Shutangina you.",0.0,0.185,0.815,-0.5267,Negative,report tulfo or  kmjs you r horse marco thief thief shutangina you 
4947,4947,@Alexisveek2ria @sandrobanana_ @lenirobredo ass ur face!,0.0,0.431,0.569,-0.5848,Negative,ass ur face 
4948,4948,@Alexisveek2ria @sandrobanana_ @lenirobredo sorry I hahaha ayoko sa artist ayoko sa elitista hahaha maarte !!Hahaha you are not artistic and elitta.,0.397,0.045,0.558,0.9018,Positive,sorri hahaha ayoko sa artist ayoko sa elitista hahaha maart   hahaha artist elitta 
4949,4949,Leni Robredo,0.0,0.0,1.0,0.0,Neutral,leni robredo
4950,4950,@iamdu_wen @lenirobredo @kikopangilinan the cute 🌸,0.429,0.0,0.571,0.4588,Positive,cute
4951,4951,"VP Leni Robredo tonight announced tonight in #PhilippinesDebates2022 his first to do when he was elected president of the country - this is the ""full disclosure policy"".(1/2) https://t.co/ne9gMendjy",0.0,0.0,1.0,0.0,Neutral,vp leni robredo tonight announc tonight first elect presid countri  full disclosur policy       
4952,4952,"Robredo's radical love is no place in red-tagging.

I am a victim like most red-tagging young people, the same youths campaigning you VP @lenirobredo on ground.",0.216,0.139,0.645,0.5267,Positive,robredo  radic love place red tagging i victim like red tag young people  youth campaign vp ground 
4953,4953,@itsmackoy @lenirobredo Agree 💯,0.556,0.0,0.444,0.3612,Positive,agre
4954,4954,"@HAPIENESSSS @lenirobredo yess.It is also important to tell others what is right, what is good plans and good things to do.💖",0.297,0.0,0.703,0.765,Positive,yess it also import tell other right  good plan good thing do 
4955,4955,"@Jm_metawin25 @lizmcguire22 @tonyocruz @lenirobredo @kikopangilinan @kabataanpl @pupphecatalyst now, we are going to resort into fallacies.You didn't even answer my second point.Anyway, there is no such thing as to answer you.",0.0,0.071,0.929,-0.296,Negative,now  go resort fallacies y even answer second point anyway  thing answer you 
4956,4956,"""The Light of the People, Lighting Home"" @lenirobredo
😭😭😭😭😭
#Letlenilead2022 #lenirobredo2022 #lenikiko2022 https://t.co/myq2vtgrij",0.0,0.0,1.0,0.0,Neutral, the light people  light home 
4957,4957,"@NotyourMaru @jpgrobredo @lenirobredo not you cutting out aika, ate ???????Emz",0.206,0.0,0.794,0.3248,Positive,cut aika  ate        emz
4958,4958,"VP Leni Robredo's message for all the Filipino seafarer's after the Philippines debates 2022.
Help me booeest this post to reach the target viewers (Filipino Seafarer's).Thank you !!!
""",0.152,0.0,0.848,0.5684,Positive,vp leni robredo  messag filipino seafarer  philippin debat  help booeest post reach target viewer  filipino seafarer s  thank     
4959,4959,"@dontbesadowen @lizmcguire22 @tonyocruz @lenirobredo @kikopangilinan @kabataanpl @pupphecatalyst you know why i used ""army"" above coz i dont want to amplify the term that you normally use against centri.",0.0,0.047,0.953,-0.0572,Negative,know use  army  coz dont want amplifi term normal use centri 
4960,4960,@Jervismanahan @lenirobredo @abscbnnews credible.👌👌👌,0.0,0.0,1.0,0.0,Neutral,credible 
4961,4961,"Took a screenshot of her acct, during her Oct.7th speech.Hi anticipating nos nos nos.of Followers🤭 Congratulations po, @lenirobredo porridge !!!",0.188,0.142,0.67,0.2905,Positive,took screenshot acct  oct  th speech hi anticip no no nos of follow congratul po  porridg    
4962,4962,@Kellysotocua @bontwynston @lenirobredo https://t.co/wgacejf3ggg,0.0,0.0,1.0,0.0,Neutral,
4963,4963,💗🌷— @Lenirobredo https://t.co/rwhe5uhatri,0.0,0.0,1.0,0.0,Neutral,
4964,4964,“This coming election the light of the whole town is the light of the home.”- VP @lenirobredo💅🏻🌸🌷,0.0,0.0,1.0,0.0,Neutral,come elect light whole town light home   vp
4965,4965,"@Chiecastillo26 @eru_zies @lenirobredo @ogiediaz @agag_isidro @_djchacha @donnypangilinan @robertmarion @143redangel @krisaquinoworld @krissyachino @saabmagalona what is different from the codigo notes?aber?Please explain?.... ....

@Deped_ph it looks like you have to bring back the face2face classes ..",0.084,0.0,0.916,0.466,Positive,differ codigo notes aber pleas explain           look like bring back face fac class   
4966,4966,@iamdu_wen @lenirobredo @kikopangilinan 💗💗💗,0.0,0.0,1.0,0.0,Neutral,
4967,4967,"“Will shine throughout the town, is the light of the home” @lenirobredo

#Taranakayleni #lenikiko2022 #Letlenilead",0.0,0.0,1.0,0.0,Neutral,shine throughout town  light home
4968,4968,@dontbesadowen @lizmcguire22 @tonyocruz @lenirobredo @kikopangilinan @kabataanpl @pupphecatalyst ok if you say so.Let's pretend that those sc has nothing to do with Makabayan bloc.🥱,0.089,0.057,0.854,0.2023,Positive,ok say so let  pretend sc noth makabayan bloc 
4969,4969,"@itsmackoy @lenirobredo Now it's in the color of the dress again hahahaha, until May 9, that's red!",0.0,0.0,1.0,0.0,Neutral,color dress hahahaha  may that  red 
4970,4970,GRABE CLOSING STATEMENTS MO MADAM PRESIDENT @lenirobredo !!!Powerful !!!https://t.co/OOQXPZUC3L,0.332,0.0,0.668,0.6083,Positive,grabe close statement mo madam presid    power    
4971,4971,"There are many to thank, organizers, artists, volunteers who are tired of home-to-house, reaching posters on the cars, cooking and going to leave to leave food, donated, and more.For you this @lenirobredo @kikopangilinan 🌷 https://t.co/UO7LVMJLPB",0.111,0.137,0.751,0.0,Neutral,mani thank  organizers  artists  volunt tire home to house  reach poster cars  cook go leav leav food  donated  more for
4972,4972,@marilynmateo17 @blokefrombrent @altstarmagic @LenirObredo not for the debate.The presidential debate is important for us to find out their platform and stand on issues and to make the candidates more aware.,0.058,0.0,0.942,0.2023,Positive,debate th presidenti debat import us find platform stand issu make candid aware 
4973,4973,@manuelbaligod_ @lenirobredo @Aikarobredo @jpgrobredo hahahaha.Sorry,0.0,0.0,1.0,0.0,Neutral,hahahaha sorri
4974,4974,"She will prevail if we all work hard for it.Cautious optimism

""It can't be relied on to others as you just watch it. It can't just blink and hope that the world has changed. The future, choosing, striving, fighting.""-@lenirobredo",0.146,0.032,0.822,0.7184,Positive,prevail work hard it cauti optimism it can t reli other watch it  can t blink hope world changed  future  choosing  striving  fighting   
4975,4975,Lets go madam vp @lenirobredo win that it is 10th to Leni-Kiko2022,0.257,0.0,0.743,0.5859,Positive,let go madam vp win th leni kiko    
4976,4976,"Like to quote ""credible"".Oh, don't be so mean.Leni Robredo does not extinguish the ""credible"" debate or forum.Again, credible.#THEKABANLANLENI LIGHT OF THE HOME OF THE PHILIPPINES!",0.104,0.0,0.896,0.4199,Positive,like quot  credible  oh  mean leni robredo extinguish  credible  debat forum again  credible  light home philippines 
4977,4977,"White and Black Version 🤩🌸💗

@lenirobredo @jpgrobredo
#Taranakayleni
#PhilippinesDebates2022 https://t.co/75SB2ATWME",0.0,0.0,1.0,0.0,Neutral,white black version
4978,4978,@dzoyful26383128 @LenirObredo @bagbongmarcos @lawyersforleni I am ahead of you.,0.0,0.0,1.0,0.0,Neutral,ahead you 
4979,4979,@lenirobredo the audacity madam ❤️,0.0,0.0,1.0,0.0,Neutral,audac madam
