,0
6706,hope compil best shots it  funny 
6707,hahahaha ulalo 
6708,see keep gift get     good luck 
6709,let  make color tomorrow     fight end 
6710,caloocan vote cousin sister mother leni robredo
6711,want volunt photog pasig ralli
6712,sardin attended 
6713,want  we do     
6714,
6715,paid  young wholeheartedli support vp  presid
6716,labyu ma 
6717,presid leni robredo
6718,    leni robredo th presid philippin
6719,    leni robredo win presid may
6720,    presid leni robredo
6721,breaking agusan del norte  st district rep lawr fortun announc support vp leni robredo 
6722,yayyy    
6723,hi busi presid
6724,    leni robredo presid philippin
6725,    leni robredo presid
6726,    presid leni robredo
6727,    excel presid maria leonor  leni  robredo ofc
6728,campaign leni robredo also translat  those join call ouster dutert take part sorties th principl held also remain true th call anti fascist democrat gov t 
6729,    presid leni robredo
6730,vp slipper   
6731,bwahahaha hilarious 
6732,vp barda kaneen era love patolera vp leni era    against leni
6733,big data though    million worth data
6734,top leader philippin educ sector support leni robredo      via know  smart care educ children som brave risk life rather dictat tyrant tk uvot leni
6735,hindi daw po kayo caviteno
6736,say mag welcom
6737,thank you 
6738,time realli activ accla
6739,go    say troll farm seem  farm lik  mainstream social media  comelec  rapper likes  smartmagic  cia uncl sam 
6740,chang name fb tanga oh  lock profile it scare maybe but course  still looking y hidden stupid keyboard warrior 
6741,remember let  go mindanao jan mani soft voter      let  break bbm  mindanao
6742,pleas speak plainli mass interpreter i know low iq individu turn can t understand english tagalog thes critic voters  colleg degre even 
6743,help strong one      yang si    bumaga sa bibi     tow beak 
6744,yasssss
6745,veep  pleas take slipper wearing 
6746,strongli endors makabayan
6747,hahahahah madam peng pong onteng brain cell pakang piga na po yun emz
6748,stream nyo nic song
6749,thought noisy  report bag mention kapamwets cry 
6750,thank ms cheng let  win this 
6751,think good feel good presid merci philippin sit down 
6752,rigid surveil eh mayb ultra filipina that 
6753,yeah right back
6754,jusko not of philippin abl afford
6755,appreci everi effort smallest detail really y whole heart
6756,small win still wins  dishearten
6757,hello kapampinks pls mass report fake video fb prevent spreading thank you 
6758,accord mav gonzales  report     hours    s camp said support vice presid object lacson  tweet  accus red tagging read 
6759,i m cri listen rosas  love song perspect vp  record wrote leni tayo portray ligaya last el bimbo  musical 
6760,
6761,care again lord strengthen body  even go  name leni robredo grow stronger long live
6762,
6763,jusko comprehens babi cri jusko  vp pano yrs i like radic love  jombagan nalang bwisit
6764,said vote leni robredo
6765,
6766,tag mo
6767,beauti song pink
6768,god bless you  ma am vp leni y belong prayer always 
6769,manila  philippin least million filipino elig cast ballot elections  number commiss elect  comelec  said proof filipino eager vote despit threat thepandemic  say again 
6770,excit came time return cavit vp ta meet ulet kay
6771,
6772,march th a first time voter amp youth volunteer  wish year is  presid along vp senatori slate  open life
6773,ma am what  behavior     
6774,woman me  greet women are  ms   open
6775,
6776,number internet user countri grew approxim million people  account half total population via s tatista com
6777,lugi ka atty  class lang yung herm nya
6778,think so  too  po w stan brave women could fight conquer anything 
6779,story let us fail come elect     last friday hear nation anthem render way  scared  thought would never failur next year    
6780,mayb even notice kapampink po mag mami ko rel
6781,keep slay bhie
6782,love vp leni  pleas visit mabalacat pampanga
6783,ayyyi thank    we probabl radiat aura strength chariz hi mam    
6784,rememb again 
6785,
6786,tri it  mayb help    add keyword want block base ugli comment often receive 
6787,next presid republ philippin vp
6788,jusm nmn  hardship life bad possibl increas fuel    ung true    wla lng pleas peopl    baka naman po   
6789,final got visa seri delays it  sad abl vote team leni so i m campaign hard can i m posit th presid republ
6790,thank this can repost page let know sir thank again 
6791,classmat strength challeng    
6792,thank much  dr martin pl thank cong bong si marvi
6793,great don t let distract bring     give reason fun ignor get them 
6794,caviteo paid     principl choic leni robredo 
6795,    vp leni robredo  ad gen  tutaan   endors candidaci president   for brave retir soldier police  leni robredo wins thank for   part
6796,huhu pleas link 
6797,also seminar vp leni attend ralli events 
6798,watch toni  concert expo dubai bbm toni gonzaga  name ha bbm sara himself mayb higher level ruin
6799,see butuan po 
6800,trapped  probabl help either  seem like know he ll answer there   i m that  account hacked  hahahahaha    
6801,madam cavit grand ralli season     i m go promise  hear it let  prove
6802,watch fun fil ralli vp leni robredo differ citi ph made jealous i wish abl join ralli cdo com back pleas   
6803,courag resist woman  gain support retir afp pnp senior officers at press conference  ret maj gen domingo tutaan  jr and ret polic major gener generoso cerbo  jr leni robredo believ    part
6804,cadiz city  show support vp leni robredo  sen kiko pangilinan tropang angat let  show
6805,presidenti candid vice pres leni robredo said use cathol church campaigning    
6806,presid leni robredo cuti
6807,labyu  mami
6808,never job lenl give job no 
6809,concret solut plans  that  vp leni robredo  offering  say either read articl low comprehens level denial eith way  tri step get hard  work vice 
6810,bring bird app w go far flung area conduct medic mission vp though time  check first restrictions don medicines w volunteers out pocket 
6811,buy 
6812,super scare atty go lang atti   
6813, those thoughts elect eaten     readi crimin
6814,leni robredo  campaign jingles  captur campaign  hopeful  festiv unit vibe lss promis him 
6815,kidding pikon talo
6816,mama let  go babarda tonight  video 
6817,yun namannpala ih els butch get you eat peopl ralli nonyo
6818,presid leni robredo
6819,
6820,children leni 
6821,
6822,clean  duse pala 
6823,vp push back    daservvv
6824,mani comment insult come thi fight easy but think it if stand up  evil prevail if resist  evil persist 
6825,philippin pink  open
6826,right lunch futur president omg 
6827,also share fought big receipt brought  k kamampink supported vp stress out  lif
6828,rizal naman pleas
6829,fun read fake news come today kudo po sayo    
6830,ang fun welcom po 
6831,ctto
6832,lol want ruin opponent your tweet slap ga yakmo ra na money
6833,leni robredo theresa apocalyps
6834,
6835,hayi naku mama ogie  wag give tip    enjoy c toni g of roar
6836,
6837,candid desper threaten see peopl want chang support  the last man stand woman 
6838,agusan del nort district repres lawrenc fortun thrown support vp leni robredo w goliath support butuan city thank congressman law fortun lawig 
6839,
6840,patit po huhu im cheldren podkid kakampink
6841,lie hahaha
6842,
6843,presid    
6844,           leni overther noth left vp leni robredo  long proven goal floor whatev state life  promis
6845,recent increas oil price emphas import vp  s  road people  platform significantly  amount peopl affect subsid oil resourc lower pay attent sustain mass public transport 
6846,manila bulletin  retir senior offici afp pnp express support presidenti bid vice presid leni robredo her  moral strength  and  integrity     ye peopl tale esp youth
6847,collaps open
6848,sensibl point rais podcast for kapampink amplifi leni robredo 
6849,opinion  support christian group cathol church vp leni robredo rememb jesu outspoken activist despis corrupt greedi govern officials th church cannot never neutral 
6850,ugli cri atm thank give us hope vp open
6851, in initi start xavier school community  former pres faculti staff san juan amp  nuvali campus sign statement endors candidaci maria leonor  leni  robredo presid republ philippines    xavier school   
6852, there also tarp hous design hehe 
6853,rose beauti song thank nica gab i l sleep cry thi much need passion future  leaders  choices thank vp expect us help fulfil rose tomorrow 
6854,niceee one atty 
6855,field trip people hahahahaha
6856,effect defens there  ignore let think anything sometimes  also need choos blade 
6857,nakakakiyak in year lived  becom activ invest campaign candid worth good manners  studies  principl life w win you 
6858,amp mo sir  caraga readi
6859,leni robredo definit unifi figure und presidency  philippin truli unified 
6860,mother 
6861,misleading retir prof clarita carlo allud vp remark feb    debate more  robredo declar million campaign contributions     
6862,taning  worker    doubl time
6863,a  ka 
6864,famou torni
6865,seem haul  deleg call ean say team  also admit anoth place go le  ni ralli say cavit pink  bulacan ispink even though peopl realli ralli
6866,sample  admit croni hold share compani marco ordered h stood mark  dummy oh  late pcgg well  proof someon stolen 
6867,hi im number
6868,agre po aq jan mama ogs  can 
6869,hahaha
6870,maam kapampink na ba ni kuya sherwin 
6871,say victori sure  difficulti uphil climb make victori people  victori much sweeter leni robredo clearli inspir generation that can t quantified  paid for  manufactured it  real it  here in time 
6872,right youtub love eh
6873,realiz tradit politician scare clean polit true servant leadership so  let  win senatori line plu deserv better like lie
6874,thing realli  i balloon 
6875,yan ang usual query  asan ung meme jan laugh stock believ drop convict
6876,conscienc clear ignor them becaus that most paid hack anyway trol alway troll
6877,beauti stori help children grandchildren  kristin sherwin
6878,job educ you 
6879,ano na   whi want beat   what now  patola ka diba   
6880,against we r right un nega comment come paid trolls no matter what  still coz paid 
6881,trend mean huge chanc winning whi trending mayb bec peop search leni fail meme jok etc rememb trend count offici vote 
6882,pleas ask logo madam vp i m tshirts 
6883,yan po usual people  questions y look
