,0
6388,tanga sandro master degre honor yet check google  free h also work london high position  check asset well and okay  compar leni daughter without notice sandro super popular
6389,drop it  tiktok pa i good source 
6390,still sleep night hmmm think differ mean sleep night       feel sorri       entir famili     enjoy earth     life that  scari time   
6391,yes  school proven special diploma equival bachelor  degre compar one do ur research  hun 
6392,see believe  know rematch someday  good luck chari est sandro
6393,fake y better schoolthat proven schoolwhat els like hqhahaha
6394,clean marcos  period 
6395,happi birthday jake 
6396,dude  them  say  almost show time ar alright 
6397,oh talaga bah 
6398,happi birthday u
6399,even drug test hahahhahah
6400,saw bbm name jan     bbm  bongbong marco talk here  leni  oppon presidenti race  may know tell ha    made mistakethat  fem w life   
6401,well want clean one give go
6402,also admit wife
6403,graduat sandro  earn master  degre develop studi london school econom polit science 
6404,leni face naga leak hmm 
6405,inamin palit  na dinga pogi sandro nothing 
6406,words can t fli coach can t fli economy onli first class cours humili embarrass fli economy thi someon aspir next president 
6407,bbm ruin
6408,compar mo univers jillian sandro studied 
6409,hahaha  noth say oh 
6410,oh real payer camp come money shirt late cam  shame love accused y proof paid proof paying  lie
6411,yun langgood night earlypray santo leni
6412,no  u realli debate  upset and wdym leni saint noth say 
6413,let  compar answer bbm leni
6414,ayan includ say puppet hahaha
6415,realli doesn t  says blind 
6416,no  sorri matter blame youleni realli clean
6417,well done it  yes but difficult times nothing until media lang   
6418,tire ur candidate  huh 
6419,leni puppet 
6420,live futur presid bong bong marco town countri nobil philippin bless movement navota area
6421,san ba graduat si jillian duh bhie compar new york univers sandro  education ls recogn one best univers world  accord recent time higher educ world univers rankings  
6422,follow earn us hehe hehe
6423,happi birthday sandro
6424,read legit news sources  pure tiktok youtub without cross references 
6425,see optometrist ophthalmologist
6426,
6427,sleep
6428,can t realli go heartthrob      
6429,yoko na talk
6430,nvmleni saint
6431,uhhhh okay wil tell person lost even though mani helped gaga kaba 
6432,yes  defens mention there 
6433,watch it 
6434,yes  few do whole filipino know him no do peopl around world know him not too tak brain common sense 
6435,grabeee th durat look pic what heartthrob      h pass tall  dark handsome kalokah lbm realli blind
6436,mayor nmin yan yan yan
6437,mwap pleas ask    minut niyo
6438,ha talaga ba few y also recogn hahahha use brain enabl respect know work
6439,yung kase topic bhie  tsaka ewan koba bat nyo nyo nyo nyo kid candid
6440,hahaha bbm done edits pity  amount survey troll costs  ralli still going so wound debat move anoth hand quiboloy went see troops 
6441,fact  u say son tiktok heartthrob recogn him us brain 
6442,hope know differ honest insulting if insecur say
6443,lmao  says i said state some 
6444, there polit money  sandro marco
6445,eh call that educ well manner
6446,huh     
6447,pure say sandro jillian meantime 
6448,how  bbm  survey increas lutang  trust rate dropped bobo tell santang langga mother x day let oppon cri cri magnanaka murder ahahahaha
6449,morn morning  stori behind bongbong marcos  campaign song
6450,never done bbm mother leni still predecessor ruin answer question
6451,realli required  bad and first  account i right comment involv thing ar joking 
6452,ride thief sot societi
6453,that  tomboy
6454,toxic that you say 
6455,well better  look stan  better bbm tsaka bat naman lie realli pogi si sandro  jusq di ako bitter realli lie plastic
6456,disrespect said nothing  comprehend 
6457,hope enjoy birthday
6458,lol
6459,it 
6460,teammat jan longer embarrass word
6461,louder   
6462,awww shocking  annoy  punch wall
6463,damn  b estat tax macoy ki dyunyor lot inheritance it  much surcharg amp interest haha mayb lod pay put tax amnesti pay int ampurcharg
6464,women  month si bleng blong apaka plastic  bat dika umattend forum 
6465,guess face shame one hobbi huh hahahahahab better bitter   
6466,si  what dh 
6467,traffic nasad kaayo ni    gubot nasad kaayan sa nalanan unfortunately  i ll give side job na wfh kay sure they ll enforc rto   pucha nga nasud oy al right  marco bong yawa 
6468,bhiee whatever  he ll forc it  behind lose throat throat  can t chang fact got b view tiktok  bye 
6469,know mayb word  respect  dba bat di mo kaya iappli
6470,happi birthday kapampink cavite god bless son goodluck uniteam campaign lie
6471,respect post if want see iscrol realli comment 
6472,never get tire critic ijots    
6473,woah  you crazi jan  say crazi crazy 
6474,
6475,us troll fake news peddlers coffee  bread invest right  platform yet
6476,hahahahha so when envi you  want sandro bbm toxic 
6477,teh vomit realli face nia wtf  crush town dw  marco apologist crazi nayano hahahaha
6478,hahahaha kala nya annoy us chari
6479,rappler involv comelec debate i m sure old worthless argument issu you so what th peopl spoken w choos lead country fuck e ral channel w old school campaigning 
6480,
6481,do stat some 
6482,haha ther million support fans you get tire grow stupid botter  sandro  mani love go go go hahaha 
6483,he  typo
6484,paranoid
6485,pano verifi naman naman tiktok  come want jan    even sandro said care jan  bitter much 
6486,hbd sandro
6487,hard explain peopl like kupal vote achievement lol
6488,know mani billion view are  billion stolen where  oh
6489,happi birthday sir sandro  god bless
6490,happi birthday
6491,sir deu di po kasi bongbong marco put bbm that  mostli use thank
6492,comelec threaten one join debat orchestrated  e ral channel given privilege wow how unprofessional a far know debat mandatori join discret person join 
6493,
6494,wish happi birthdayvirginia beach  virginia
6495,happi birthday sandro
6496,becom       
6497,need  let  go first b view sandromarco tiktok
6498,campaign iloco talk ilokano people even one bed mayb script commerci again 
6499,happi birthday love
6500,hahahah
6501,shunga your hashtag sandro tiktok  b view already  he  popular artist defeated don t get married acept fact popular crush town 
6502,
6503,starv fuck troll fuck follow
6504,wow sandro  birthday son year old stay healthi sandro ang son kareem
6505,late script  last year page
6506,watch whole tp splice live  tp  taglin  hi i m tp dh dh futur unicor butterfli wings  sandro ask mean mean ofdh tp also invent word phrase
6507,sarah dutert great leader reach administr pina future i proud class filipino citizen next presid vice presid pina
6508,xenxia love jake zyrus  hbd like sandro let zonrox
6509,may u continu good person like ur father stay handsom kind also stay posit life kua sandro godbless alway enjoy day   
6510,hbd
6511,donat anyth great leader countri believ lead properli pure heart good intent that  caught late apo lakay presid ferdinand marco knowth pina better
6512,      
6513,educado famili destroy both educ well manner
6514,futur presid
6515,million  ka bbm marcos  famili big negotiations  job except senator  think    
6516,ahahaha us super legit data actual people it caravan kilogram rice ahahaha poor tire even still win pusit broth win lootang mother ahahaha
6517,unknown
6518,see difference 
6519,face reveal naman dyan lod hahahhaha hide
6520,hope read
6521,happi birthday sandro 
6522,happi birthday
6523,haha ok lol
6524,jail comvicted y no 
6525,pre platform  gotchu homi
6526,ka bbm  sandro  job government 
6527,emot damag
6528,
6529,san heartthrob blast
6530,suprem court say 
6531,differ spelling  mean
6532,luh 
6533,hahahaha half kiko  nephew  nephew
6534,gang ka apoaphan still expense 
6535,happi birthdayi
6536,cathol church incit hatred  head cbcp said  respons claim bongbong marcos  camp priest church member take part  hate neg campaigning  read 
6537,jusko well heartbral titl steal niodin 
6538,happi birthday first dh mean  that 
6539,town  wife hahahahahahah
6540,doh si joshua garcia tiktok heartrub son hahahahaha inamo hahahaha iwww btw hbd
6541,call stupid ask sympathi made mistak hahaha lt
6542,kelangan report tweet und mislead information hahahahaha
6543,happi birthday    god bless amp your famili
6544,say
6545,
6546,can t answer noh you know much brain feet
6547,his 
6548,brain reveal first lod
6549,turn  sir provid factual evid oh  long time 
6550,overflow bi 
6551,hbd
6552,ngi e success 
6553,never surpris come times  lol
6554,edi eat survey hahaha noth releas today cost paying  one rally lbm  mask go go away  bread coffe dedicated or bump use garbag truck
6555,instead fake news fake news tiktok magogoogle  search real news event mom  educ fun  fake news ha pra look old like bb m andthief  son
6556,bongbong marco otto
6557,us
6558,bakilgan b wise mg ilocano kpg servic k town leni brain vote
6559,brave eh nohh face reveal lodz say seem like perfect eh even money mom eh nohh
6560,question beh
6561,leni rude
6562,hahahah mom love much taught steal  bad lie    mom love teach good behavior haha
6563,leni rude
6564,nasti peopl
6565,wait lm ko steal leni also donat
6566,happi birthday
6567,like rude person
6568,u evid accus    is  see it 
6569,brother return town  money ezekiel    if wick restor pledge  give back taken robbery  walk statut life  injustice  shall sure live h shall die 
6570,sml 
6571,proof first troll
6572,happi birthday love
6573,let sandro polit boy ngiwi
6574,ang funni mo talaga
6575,hindi k cguro mhal ng mama mo no  respect n lng sna birthday  mana nga tlga kau ky lenlen bitter  ma bash k dn sna birthday 
6576,desarb rightvil behaviorism 
6577,close day  march
6578,angri snack
6579,tologo ba
6580,counter brother says do hurt call vp leni accept call porridg eh you repli pay  s resourc
6581,ask  whi bbm  i wont answer question kase wast ka
6582,happi birthday sandro marco dad presid countri uniti filipino country  independ beauti nobil
6583,hahaha nak appli realli put right peopl
6584,cri fever
6585,pay nothing  abonado  yes w money  researching  hors boss 
6586,read again mayb that  are  like idol
6587,say
6588,heart rob yarn 
6589,one contribut town dad  son contribution  vote lol success stori children shar least one
6590,yes 
6591,javi agtalna kan ammu mi nga kangam ti money gamin tattay ka pay comment comment you r troll you troll abl it unfortunately  overwhelmed 
6592,low u go gahhd compar spoil brat madam haaaay
